lambda,mu,gamma,k,objective_value,num_features,selected_features
20.0,100.0,5.0,15,805.8684304199639,30,"Iref_error,Iref_rollmean,Ia,Ib,Power_VaIa,Power_VcIc,Vb,Vc,Idiff_bc,Idiff_ca,Vdiff_ab,THD,Vdiff_ca,THD_rollstd,is_current_surge,dIc_dt,Vb_rollstd,Iref,dVb_dt,Vb_rollmean,dIref_dt,THD_rollmean,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ib_Ic_ratio,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,5.0,20,2945.3145878837804,24,"Ia_rollmean,Iref_rollmean,Ic,Ia,Idiff_ab,Power_VbIb,Istd,Vc,Idiff_bc,Ia_rollstd,is_current_imbalanced,is_THD_below_nominal,is_current_surge,dIc_dt,Vc_rollmean,dIref_dt,dTHD_dt,Va_rollstd,Ic_Ia_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,is_zero_current"
20.0,100.0,5.0,25,4922.624609412725,32,"dImean_dt,Iref_error,Ib_rollmean,Ia_rollmean,Iref_rollmean,Ib,Idiff_ab,Power_VbIb,Power_VaIa,Power_VcIc,Vc,Idiff_bc,Ic_rollstd,Vdiff_ab,Vdiff_ca,Vstd,is_THD_below_nominal,dIb_dt,is_current_surge,dVa_dt,Iref,Vc_rollmean,dVb_dt,Vb_rollmean,THD_rollmean,dTHD_dt,Vc_rollstd,Ib_Ic_ratio,is_voltage_spike_ab,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,5.0,30,6819.7498270431915,32,"Iref_rollmean,Ib,Idiff_ab,Power_VbIb,Istd,Power_VaIa,Power_VcIc,Iref_rollstd,Ib_rollstd,Vc,Idiff_bc,Ic_rollstd,Ia_rollstd,Vdiff_ab,THD,Vdiff_ca,Vstd,is_THD_below_nominal,is_current_surge,dVa_dt,Iref,Vc_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Vc_rollstd,Va_rollstd,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,is_voltage_spike_bc"
20.0,100.0,10.0,5,-3433.113354067286,25,"Apparent_Power,Ia_rollmean,Ia,Ib,Istd,Iref_rollstd,Ib_rollstd,Vc,Idiff_bc,Ia_rollstd,Vdiff_ab,THD,is_THD_below_nominal,is_current_surge,dVa_dt,dVb_dt,Vb_rollmean,THD_rollmean,dTHD_dt,Vc_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_ab,is_voltage_spike_ca"
20.0,100.0,10.0,10,-2186.003546605271,28,"Apparent_Power,dImean_dt,Ib_rollmean,Ia,Ib,Istd,Power_VaIa,Vmean,Iref_rollstd,Vb,Va,Idiff_ca,Vdiff_ab,THD,Vdiff_ca,Vdiff_bc,THD_rollstd,dIb_dt,is_current_surge,Vb_rollstd,Va_rollmean,dIref_dt,dTHD_dt,Vc_rollstd,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab"
20.0,100.0,10.0,15,2298.2285470499537,22,"Iref_error,Ic,Istd,Iref_rollstd,Vc,Idiff_bc,Ic_rollstd,Idiff_ca,Vdiff_ca,is_current_imbalanced,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,Iref,Vc_rollmean,Vc_rollstd,dIa_dt,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,10.0,20,4516.742187521796,22,"Iref_error,Power_VbIb,Power_VaIa,Va,Ic_rollstd,Vdiff_bc,is_current_imbalanced,is_THD_below_nominal,is_current_surge,dVc_dt,dVa_dt,dVb_dt,Vb_rollmean,Va_rollmean,THD_rollmean,Va_rollstd,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,10.0,25,7940.455479728963,29,"Iref_error,Ic_rollmean,Power_VbIb,Power_VaIa,Power_VcIc,Iref_rollstd,Vb,Va,Idiff_bc,Ic_rollstd,Idiff_ca,Ia_rollstd,Vdiff_ab,Vdiff_bc,Vstd,is_THD_below_nominal,dIb_dt,dVc_dt,Iref,dVb_dt,Vb_rollmean,Va_rollmean,THD_rollmean,Vc_rollstd,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_current"
20.0,100.0,10.0,30,10864.529916734202,35,"dImean_dt,Iref_error,Ia_rollmean,Iref_rollmean,Idiff_ab,Power_VbIb,Power_VaIa,Iref_rollstd,Va,Idiff_bc,Ic_rollstd,Ia_rollstd,Vdiff_ab,THD,Vstd,is_current_imbalanced,is_THD_below_nominal,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,Vc_rollmean,dVb_dt,Vb_rollmean,Va_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Vc_rollstd,Va_rollstd,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc"
20.0,100.0,20.0,5,-9046.28028582671,27,"Ic_rollmean,Ia_rollmean,Ic,Power_VbIb,Istd,Power_VaIa,Ib_rollstd,Vb,Va,Ic_rollstd,Idiff_ca,Ia_rollstd,Vdiff_bc,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,is_current_surge,dIc_dt,dVc_dt,Vb_rollstd,dVa_dt,Iref,Va_rollmean,THD_rollmean,dTHD_dt,Va_rollstd,is_voltage_spike_ca"
20.0,100.0,20.0,10,-6068.034889367968,30,"dImean_dt,Iref_error,Imean,Ic_rollmean,Ib_rollmean,Ia_rollmean,Power_VbIb,Iref_rollstd,Vc,Idiff_bc,Idiff_ca,Ia_rollstd,THD,Vdiff_ca,Vdiff_bc,is_THD_below_nominal,dIb_dt,is_current_surge,dIc_dt,dVa_dt,Iref,dVb_dt,Va_rollmean,THD_rollmean,dTHD_dt,Vc_rollstd,Ib_Ic_ratio,Power_factor,is_voltage_spike_bc,is_zero_current"
20.0,100.0,20.0,15,3185.8959079408273,24,"Ic_rollmean,Ib_rollmean,Ia_rollmean,Ic,Ia,Ib,Istd,Power_VaIa,Vmean,Iref_rollstd,Idiff_bc,Vstd,THD_rollstd,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,dVa_dt,Vb_rollmean,dTHD_dt,Vc_rollstd,Ic_Ia_ratio,dIa_dt,is_voltage_spike_bc"
20.0,100.0,20.0,20,7687.589593198545,24,"dImean_dt,Iref_error,Ib,Idiff_ab,Vmean,Iref_rollstd,Ib_rollstd,Vb,Vc,is_current_imbalanced,dIb_dt,is_current_surge,dIc_dt,dVc_dt,Iref,Vb_rollmean,THD_rollmean,Vc_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,dIa_dt,is_zero_Iref,is_voltage_spike_bc,is_zero_current"
20.0,100.0,20.0,25,13585.546568811878,29,"Ib_rollmean,Iref_rollmean,Ib,Power_VbIb,Istd,Power_VaIa,Power_VcIc,Ib_rollstd,Vb,Vc,Va,Idiff_bc,Ic_rollstd,Ia_rollstd,Vdiff_ab,Vdiff_ca,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,dIc_dt,dVa_dt,Iref,dIref_dt,Va_rollstd,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_bc"
20.0,100.0,20.0,30,19216.317244478407,35,"Apparent_Power,dImean_dt,Iref_error,Iref_rollmean,Idiff_ab,Power_VbIb,Power_VaIa,Power_VcIc,Ib_rollstd,Vb,Vc,Va,Idiff_bc,Ic_rollstd,Idiff_ca,Ia_rollstd,Vdiff_ca,Vstd,is_THD_below_nominal,dIb_dt,Vb_rollstd,dVa_dt,Vc_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Ia_Ib_ratio,Ic_Ia_ratio,dIa_dt,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,50.0,5,-20410.27081468274,26,"Apparent_Power,dImean_dt,Iref_error,Ic_rollmean,Ib_rollmean,Iref_rollmean,Ic,Idiff_ab,Ib_rollstd,Vb,Ic_rollstd,is_THD_below_nominal,THD_rollstd,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,dVb_dt,Vb_rollmean,THD_rollmean,dTHD_dt,Vc_rollstd,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_zero_Iref"
20.0,100.0,50.0,10,-1938.5021945461413,22,"Iref_error,Imean,Ic_rollmean,Ia,Idiff_ab,Power_VbIb,Vmean,Iref_rollstd,Idiff_ca,THD,Vdiff_ca,is_current_imbalanced,THD_rollstd,Vb_rollstd,Iref,THD_rollmean,Va_rollstd,Ic_Ia_ratio,is_zero_Iref,Power_factor,is_voltage_spike_bc,is_zero_current"
20.0,100.0,50.0,15,5956.886335769465,26,"Iref_error,Ia_rollmean,Iref_rollmean,Ia,Ib,Power_VbIb,Istd,Power_VcIc,Vmean,Vb,Vc,Va,Idiff_bc,Ic_rollstd,Ia_rollstd,is_current_imbalanced,dIb_dt,Vb_rollstd,dVb_dt,dIref_dt,THD_rollmean,Vc_rollstd,Va_rollstd,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc"
20.0,100.0,50.0,20,17063.553645620817,28,"dImean_dt,Iref_error,Ib_rollmean,Ic,Ib,Power_VbIb,Istd,Power_VcIc,Ib_rollstd,Va,Ic_rollstd,Idiff_ca,is_current_imbalanced,is_THD_below_nominal,is_current_surge,dVc_dt,Vc_rollmean,Va_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,dIa_dt,is_voltage_spike_ab,Power_factor,is_zero_current"
20.0,100.0,50.0,25,32123.938787084397,26,"dImean_dt,Iref_error,Imean,Ic_rollmean,Ib_rollmean,Ic,Power_VcIc,Vmean,Va,Idiff_bc,Ic_rollstd,Idiff_ca,Vdiff_ab,Vdiff_bc,Vstd,THD_rollstd,dIb_dt,is_current_surge,dVa_dt,dIref_dt,THD_rollmean,dTHD_dt,Va_rollstd,Ic_Ia_ratio,dIa_dt,is_voltage_spike_ca"
20.0,100.0,50.0,30,47492.23148393987,30,"Iref_error,Iref_rollmean,Power_VbIb,Istd,Power_VaIa,Ib_rollstd,Vb,Va,Idiff_bc,Ic_rollstd,Ia_rollstd,Vdiff_ab,Vdiff_ca,Vstd,is_THD_below_nominal,dIb_dt,Iref,dVb_dt,Vb_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Vc_rollstd,Va_rollstd,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
20.0,100.0,100.0,5,-41568.09822213019,26,"Imean,Istd,Power_VaIa,Vmean,Ib_rollstd,Vb,Vc,Idiff_ca,Vdiff_ab,Vdiff_ca,Vstd,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,dIb_dt,dIc_dt,dVc_dt,dVa_dt,Iref,dVb_dt,THD_rollmean,Vc_rollstd,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_ca,is_voltage_spike_bc"
20.0,100.0,100.0,10,-14696.98346691846,26,"Apparent_Power,Ic_rollmean,Ia_rollmean,Iref_rollmean,Ia,Ib,Power_VbIb,Ib_rollstd,Va,Ic_rollstd,Idiff_ca,Vdiff_ab,Vdiff_ca,Vstd,is_THD_below_nominal,is_current_surge,Iref,dVb_dt,Vb_rollmean,Va_rollmean,dIref_dt,THD_rollmean,Vc_rollstd,Ic_Ia_ratio,Power_factor,is_voltage_spike_ca"
20.0,100.0,100.0,15,8489.116030899115,27,"dImean_dt,Iref_error,Imean,Ia_rollmean,Iref_rollmean,Ic,Ia,Ib,Power_VbIb,Vmean,Iref_rollstd,Vc,Idiff_bc,THD,Vdiff_ca,is_current_imbalanced,is_THD_below_nominal,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,Iref,dVb_dt,dIref_dt,Va_rollstd,Ic_Ia_ratio,is_voltage_spike_bc"
20.0,100.0,100.0,20,32253.319438143448,29,"dImean_dt,Ic_rollmean,Ia_rollmean,Ic,Ia,Istd,Power_VaIa,Vmean,Iref_rollstd,Ib_rollstd,Vb,Idiff_bc,Idiff_ca,Vdiff_ca,Vdiff_bc,is_THD_below_nominal,THD_rollstd,dIb_dt,is_current_surge,dVa_dt,Va_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,dIa_dt,Ib_Ic_ratio"
20.0,100.0,100.0,25,63641.03321133344,25,"Iref_error,Ib_rollmean,Ia_rollmean,Ia,Istd,Power_VcIc,Ib_rollstd,Va,Ic_rollstd,Idiff_ca,Vdiff_ab,THD,Vstd,is_current_imbalanced,dIb_dt,is_current_surge,Iref,dVb_dt,dIref_dt,THD_rollmean,dIa_dt,Ib_Ic_ratio,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc"
20.0,100.0,100.0,30,91159.12535256626,30,"Iref_error,Ic_rollmean,Ib_rollmean,Iref_rollmean,Ib,Idiff_ab,Power_VbIb,Istd,Power_VaIa,Vmean,Iref_rollstd,Ib_rollstd,Vc,Va,Idiff_bc,Ic_rollstd,Vdiff_ab,Vstd,is_THD_below_nominal,dIb_dt,is_current_surge,dVc_dt,Vb_rollstd,Iref,dVb_dt,Va_rollmean,Va_rollstd,is_voltage_spike_ab,is_zero_Iref,is_zero_current"
50.0,0.1,0.1,5,-45.46179857502538,27,"Apparent_Power,Iref_error,Ic_rollmean,Ib_rollmean,Ia,Idiff_ab,Power_VbIb,Power_VaIa,Vmean,Vc,Va,Ic_rollstd,Idiff_ca,Vdiff_ab,THD,is_current_surge,dIc_dt,dVa_dt,Iref,dIref_dt,dTHD_dt,Va_rollstd,Ia_Ib_ratio,dIa_dt,is_zero_Iref,is_voltage_spike_ca,is_voltage_spike_bc"
50.0,0.1,0.1,10,-25.906868119534153,29,"dImean_dt,Iref_error,Imean,Ib_rollmean,Ic,Ia,Ib,Istd,Power_VaIa,Vmean,Iref_rollstd,Ib_rollstd,Vb,Ia_rollstd,Vdiff_ca,dIb_dt,is_current_surge,dIc_dt,Vb_rollstd,dVa_dt,Iref,dTHD_dt,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,is_voltage_spike_bc,is_zero_current"
50.0,0.1,0.1,15,8.476537919952253,27,"dImean_dt,Iref_error,Imean,Ic,Ia,Idiff_ab,Power_VbIb,Power_VaIa,Power_VcIc,Ib_rollstd,Vb,Vc,Va,Idiff_bc,Idiff_ca,Vdiff_ab,Vstd,is_current_imbalanced,dIb_dt,dVa_dt,dTHD_dt,Vc_rollstd,Va_rollstd,Ic_Ia_ratio,dIa_dt,is_zero_Iref,is_voltage_spike_ca"
50.0,0.1,0.1,20,34.0212283971249,28,"Apparent_Power,Iref_error,Ic_rollmean,Iref_rollmean,Idiff_ab,Power_VcIc,Ib_rollstd,Vb,Ic_rollstd,Idiff_ca,Vdiff_ab,THD,Vdiff_ca,Vstd,dIb_dt,dIc_dt,dVc_dt,Vb_rollstd,dVb_dt,dIref_dt,dTHD_dt,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ib_Ic_ratio,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
50.0,0.1,0.1,25,62.599232001341065,26,"Apparent_Power,Iref_error,Ia_rollmean,Ib,Istd,Power_VcIc,Ib_rollstd,Vb,Vc,Idiff_bc,Idiff_ca,THD,Vdiff_ca,Vdiff_bc,Vstd,is_current_imbalanced,dIb_dt,dVc_dt,Vb_rollstd,dVa_dt,dVb_dt,Ic_Ia_ratio,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
50.0,0.1,0.1,30,91.20675734703178,30,"Apparent_Power,dImean_dt,Iref_error,Ic_rollmean,Ic,Ia,Idiff_ab,Power_VbIb,Istd,Power_VaIa,Power_VcIc,Vb,Idiff_bc,Ic_rollstd,Vdiff_ab,Vstd,THD_rollstd,dIb_dt,is_current_surge,dIc_dt,dVc_dt,Iref,Vc_rollmean,THD_rollmean,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_ab,is_voltage_spike_bc"
50.0,0.1,0.5,5,-207.315218730002,26,"dImean_dt,Iref_error,Ib_rollmean,Iref_rollmean,Ib,Istd,Power_VaIa,Vmean,Va,Ic_rollstd,Vdiff_ab,THD,is_current_imbalanced,is_THD_below_nominal,dIb_dt,dVa_dt,Iref,Vb_rollmean,Va_rollmean,dIref_dt,dTHD_dt,Vc_rollstd,Va_rollstd,Ib_Ic_ratio,is_voltage_spike_ab,is_voltage_spike_bc"
50.0,0.1,0.5,10,-61.864452808345476,25,"Iref_error,Ib_rollmean,Ia_rollmean,Iref_rollmean,Ia,Ib,Idiff_ab,Istd,Power_VaIa,Power_VcIc,Vmean,Vb,Va,Idiff_bc,Ic_rollstd,Vdiff_ca,dIb_dt,is_current_surge,dVc_dt,Vb_rollstd,Vb_rollmean,dIref_dt,Vc_rollstd,Ia_Ib_ratio,Ib_Ic_ratio"
50.0,0.1,0.5,15,63.06356794546456,25,"Apparent_Power,Ic_rollmean,Ib_rollmean,Iref_rollmean,Ic,Idiff_ab,Power_VbIb,Power_VcIc,Vb,Vc,Idiff_bc,Idiff_ca,Ia_rollstd,is_THD_below_nominal,dIc_dt,dVc_dt,Iref,Vb_rollmean,dIref_dt,THD_rollmean,dTHD_dt,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_ca"
50.0,0.1,0.5,20,195.7589200952537,23,"Iref_error,Imean,Ia_rollmean,Idiff_ab,Vmean,Iref_rollstd,Ib_rollstd,Vb,Va,Vdiff_ca,Vstd,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,is_current_surge,dVb_dt,dIref_dt,Va_rollstd,Ic_Ia_ratio,Ib_Ic_ratio,is_zero_Iref,is_voltage_spike_ca,is_zero_current"
50.0,0.1,0.5,25,312.5450301919394,25,"Apparent_Power,dImean_dt,Ib_rollmean,Ic,Ib,Vc,Va,Ia_rollstd,THD,is_current_imbalanced,is_THD_below_nominal,dIb_dt,dVc_dt,dVa_dt,Iref,Vc_rollmean,Vb_rollmean,THD_rollmean,dTHD_dt,Vc_rollstd,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_ca"
50.0,0.1,0.5,30,450.8117108921841,30,"Apparent_Power,Iref_error,Ia_rollmean,Idiff_ab,Power_VbIb,Istd,Iref_rollstd,Vc,Va,Idiff_bc,Ic_rollstd,Ia_rollstd,THD,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,dIb_dt,is_current_surge,dVa_dt,Va_rollmean,dIref_dt,THD_rollmean,Vc_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor"
50.0,0.1,1.0,5,-458.81986791650706,27,"Apparent_Power,dImean_dt,Ic_rollmean,Ia_rollmean,Iref_rollmean,Ia,Ib,Idiff_ab,Power_VbIb,Power_VaIa,Va,Idiff_bc,THD,Vdiff_ca,Vstd,is_THD_below_nominal,THD_rollstd,dVc_dt,Va_rollmean,dTHD_dt,Vc_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,dIa_dt,Power_factor,is_voltage_spike_ca,is_zero_current"
50.0,0.1,1.0,10,-124.52730095662909,25,"Iref_error,Ic_rollmean,Ia_rollmean,Ic,Power_VbIb,Power_VaIa,Vmean,Vb,Vc,Idiff_ca,Ia_rollstd,Vdiff_ca,Vstd,is_THD_below_nominal,THD_rollstd,dIb_dt,dIc_dt,Vb_rollstd,dVb_dt,Vb_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Ic_Ia_ratio,is_voltage_spike_ab"
50.0,0.1,1.0,15,160.91128254025747,23,"Apparent_Power,Ic,Istd,Power_VaIa,Vmean,Iref_rollstd,Ia_rollstd,THD,Vdiff_ca,is_current_imbalanced,THD_rollstd,dIb_dt,is_current_surge,Vb_rollstd,Vc_rollmean,dVb_dt,Vb_rollmean,Va_rollmean,Ic_Ia_ratio,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
50.0,0.1,1.0,20,319.15461869424666,29,"dImean_dt,Iref_error,Ic_rollmean,Ia_rollmean,Idiff_ab,Power_VbIb,Power_VcIc,Vb,Va,Idiff_ca,Ia_rollstd,Vdiff_bc,Vstd,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,dVc_dt,dVa_dt,dVb_dt,Vb_rollmean,Va_rollmean,dIref_dt,dTHD_dt,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_zero_Iref,Power_factor,is_voltage_spike_bc"
50.0,0.1,1.0,25,625.3669709051144,25,"Apparent_Power,Ic_rollmean,Ib,Power_VbIb,Power_VcIc,Vmean,Iref_rollstd,Ic_rollstd,Vdiff_ab,Vdiff_bc,Vstd,THD_rollstd,is_current_surge,dIc_dt,dVa_dt,Vc_rollmean,dVb_dt,Va_rollmean,dIref_dt,THD_rollmean,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,dIa_dt,is_zero_Iref"
50.0,0.1,1.0,30,900.1561444536488,30,"Apparent_Power,dImean_dt,Iref_error,Imean,Ic_rollmean,Ic,Power_VbIb,Istd,Power_VcIc,Vmean,Iref_rollstd,THD,Vdiff_bc,is_current_imbalanced,is_THD_below_nominal,dIb_dt,is_current_surge,dIc_dt,dVc_dt,Vb_rollstd,dVa_dt,Vb_rollmean,THD_rollmean,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_zero_Iref,Power_factor,is_voltage_spike_bc"
50.0,0.1,2.0,5,-1007.6612249433726,28,"Apparent_Power,Iref_error,Imean,Ia_rollmean,Iref_rollmean,Ia,Ib,Power_VbIb,Power_VcIc,Iref_rollstd,Ib_rollstd,Vb,Ic_rollstd,Idiff_ca,THD,Vdiff_bc,Vstd,dIc_dt,Vb_rollstd,Iref,Vc_rollmean,Vb_rollmean,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_zero_Iref"
50.0,0.1,2.0,10,-377.8792961181738,27,"dImean_dt,Ib_rollmean,Ia_rollmean,Ic,Ia,Ib,Power_VaIa,Power_VcIc,Vmean,Iref_rollstd,Vc,Idiff_bc,Ic_rollstd,Ia_rollstd,Vdiff_ab,Vstd,is_THD_below_nominal,THD_rollstd,dIc_dt,dVc_dt,Vb_rollstd,dVa_dt,THD_rollmean,Vc_rollstd,Ic_Ia_ratio,dIa_dt,is_voltage_spike_ab"
50.0,0.1,2.0,15,161.95439295388658,27,"Apparent_Power,dImean_dt,Imean,Ic_rollmean,Ib_rollmean,Ia_rollmean,Ic,Ib,Power_VbIb,Power_VaIa,Power_VcIc,Va,Idiff_bc,Idiff_ca,Ia_rollstd,THD,Vstd,Vc_rollmean,dVb_dt,Vb_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Vc_rollstd,Ic_Ia_ratio,dIa_dt,is_zero_Iref"
50.0,0.1,2.0,20,728.0320988466589,26,"dImean_dt,Imean,Ib_rollmean,Ia_rollmean,Ib,Idiff_ab,Istd,Power_VcIc,Iref_rollstd,Vb,Idiff_bc,Vdiff_ca,Vdiff_bc,is_THD_below_nominal,dIb_dt,dIc_dt,dVa_dt,Iref,dVb_dt,dIref_dt,THD_rollmean,dTHD_dt,Ia_Ib_ratio,dIa_dt,Ib_Ic_ratio,is_voltage_spike_ca"
50.0,0.1,2.0,25,1242.6963224366136,27,"Apparent_Power,Iref_error,Ib_rollmean,Ia,Ib,Istd,Power_VaIa,Iref_rollstd,Vc,Idiff_bc,Ic_rollstd,Vdiff_ab,dIb_dt,dVa_dt,Vc_rollmean,Va_rollmean,dIref_dt,dTHD_dt,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_bc,is_zero_current"
50.0,0.1,2.0,30,1800.6810808219775,30,"Apparent_Power,Imean,Ic_rollmean,Ia_rollmean,Iref_rollmean,Ib,Power_VbIb,Power_VaIa,Power_VcIc,Iref_rollstd,Vb,Idiff_bc,Ic_rollstd,THD,is_current_imbalanced,dIb_dt,Vb_rollstd,dVa_dt,Iref,Vc_rollmean,dIref_dt,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc"
50.0,0.1,5.0,5,-2080.067930982673,26,"dImean_dt,Ic_rollmean,Ia_rollmean,Ib_rollstd,Ic_rollstd,Idiff_ca,Vdiff_ab,THD,Vdiff_ca,Vdiff_bc,is_THD_below_nominal,THD_rollstd,dIb_dt,is_current_surge,dVc_dt,Vc_rollmean,dVb_dt,Vb_rollmean,Va_rollmean,THD_rollmean,dTHD_dt,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_bc,is_zero_current"
50.0,0.1,5.0,10,-624.1960844634644,25,"Apparent_Power,Iref_error,Iref_rollmean,Power_VbIb,Power_VcIc,Vmean,Iref_rollstd,Vc,Va,Vdiff_ab,Vstd,is_THD_below_nominal,is_current_surge,dVa_dt,dVb_dt,Vb_rollmean,Va_rollmean,dTHD_dt,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_voltage_spike_ca"
50.0,0.1,5.0,15,520.1791998793949,26,"Imean,Ib_rollmean,Ia_rollmean,Ia,Vmean,Iref_rollstd,Idiff_ca,Ia_rollstd,Vdiff_ca,Vdiff_bc,Vstd,is_current_imbalanced,is_THD_below_nominal,THD_rollstd,dVc_dt,Vb_rollstd,dVb_dt,Vb_rollmean,dIref_dt,THD_rollmean,dTHD_dt,Va_rollstd,Ib_Ic_ratio,is_zero_Iref,is_voltage_spike_ca,is_zero_current"
50.0,0.1,5.0,20,1680.3300122736043,28,"dImean_dt,Imean,Ic_rollmean,Ib_rollmean,Iref_rollmean,Ic,Power_VbIb,Vc,Idiff_bc,Ic_rollstd,Idiff_ca,Ia_rollstd,Vdiff_ca,Vstd,is_THD_below_nominal,is_current_surge,dVc_dt,Vb_rollmean,Va_rollmean,dIref_dt,dTHD_dt,Vc_rollstd,Va_rollstd,Ia_Ib_ratio,Ic_Ia_ratio,Ib_Ic_ratio,is_voltage_spike_bc,is_zero_current"
50.0,0.1,5.0,25,3119.8082155687157,26,"Iref_error,Imean,Ib,Power_VbIb,Power_VaIa,Iref_rollstd,Vb,Vc,Idiff_bc,Idiff_ca,Vdiff_ca,Vdiff_bc,Vstd,is_THD_below_nominal,dVc_dt,dVa_dt,Iref,Vc_rollmean,dVb_dt,Va_rollmean,Ia_Ib_ratio,Ic_Ia_ratio,is_voltage_spike_ab,is_zero_Iref,Power_factor,is_zero_current"
50.0,0.1,5.0,30,4500.164938550686,30,"Apparent_Power,dImean_dt,Iref_error,Ic_rollmean,Ib_rollmean,Iref_rollmean,Idiff_ab,Power_VbIb,Istd,Power_VaIa,Iref_rollstd,Vb,Vc,Va,Idiff_ca,Ia_rollstd,Vdiff_bc,THD_rollstd,dIc_dt,dVc_dt,dVa_dt,Iref,dTHD_dt,Vc_rollstd,Ib_Ic_ratio,is_zero_Iref,Power_factor,is_voltage_spike_ca,is_voltage_spike_bc,is_zero_current"
